agent_id,origin_nid,destin_nid,hour,quarter
13028,722,722,0,0
13029,722,722,0,0
13030,722,722,0,0
13031,722,722,0,0
13032,722,722,0,0
13033,722,722,0,0
13034,722,722,0,0
13035,672,672,0,0
13036,722,722,0,0
13037,722,722,0,0
13038,722,722,0,0
13039,722,722,0,0
13040,722,722,0,0
13041,722,722,0,0
13042,722,722,0,0
13043,1774,1774,0,0
13044,1774,1774,0,0
13045,722,722,0,0
13046,722,722,0,0
13047,722,722,0,0
13048,722,722,0,0
13049,722,722,0,0
13050,722,722,0,0
13051,1774,1774,0,0
13052,1173,1173,0,0
13053,1173,1173,0,0
13054,722,722,0,0
13055,722,722,0,0
13056,722,722,0,0
13057,722,722,0,0
13058,722,722,0,0
13059,722,722,0,0
13060,722,722,0,0
13061,722,722,0,0
13062,770,770,0,0
13063,1173,1173,0,0
13064,1173,1173,0,0
13065,1173,1173,0,0
13066,1173,1173,0,0
13067,1173,1173,0,0
13068,722,722,0,0
13069,1908,1908,0,0
13070,1908,1908,0,0
13071,770,770,0,0
13072,770,770,0,0
13073,770,770,0,0
13074,1774,1774,0,0
13075,1260,1260,0,0
13076,1260,1260,0,0
13077,1260,1260,0,0
13078,722,722,0,0
13079,1961,1961,0,0
13080,722,722,0,0
13081,672,672,0,0
13082,1908,1908,0,0
13083,722,722,0,0
13084,722,722,0,0
13085,1173,1173,0,0
13086,1173,1173,0,0
13087,1173,1173,0,0
13088,1173,1173,0,0
13089,770,770,0,0
13090,722,722,0,0
13091,1774,1774,0,0
13092,1212,1212,0,0
13093,3,3,0,0
13094,701,701,0,0
13095,701,701,0,0
13096,701,701,0,0
13097,702,702,0,0
13098,702,702,0,0
13099,701,701,0,0
13100,701,701,0,0
13101,702,702,0,0
13102,576,576,0,0
13103,576,576,0,0
13104,576,576,0,0
13105,703,703,0,0
13106,576,576,0,0
13107,1212,1212,0,0
13108,473,473,0,0
13109,1212,1212,0,0
13110,473,473,0,0
13111,473,473,0,0
13112,1212,1212,0,0
13113,942,942,0,0
13114,942,942,0,0
13115,952,952,0,0
13116,473,473,0,0
13117,473,473,0,0
13118,128,128,0,0
13119,473,473,0,0
13120,128,128,0,0
13121,473,473,0,0
13122,128,128,0,0
13123,473,473,0,0
13124,473,473,0,0
13125,473,473,0,0
13126,473,473,0,0
13127,473,473,0,0
13128,473,473,0,0
13129,473,473,0,0
13130,207,207,0,0
13131,671,671,0,0
13132,379,379,0,0
13133,379,379,0,0
13134,1209,1209,0,0
13135,208,208,0,0
13136,379,379,0,0
13137,116,116,0,0
13138,116,116,0,0
13139,116,116,0,0
13140,116,116,0,0
13141,116,116,0,0
13142,116,116,0,0
13143,572,572,0,0
13144,572,572,0,0
13145,572,572,0,0
13146,504,504,0,0
13147,504,504,0,0
13148,504,504,0,0
13149,206,206,0,0
13150,504,504,0,0
13151,572,572,0,0
13152,572,572,0,0
13153,572,572,0,0
13154,504,504,0,0
13155,116,116,0,0
13156,116,116,0,0
13157,116,116,0,0
13158,116,116,0,0
13159,116,116,0,0
13160,116,116,0,0
13161,116,116,0,0
13162,116,116,0,0
13163,116,116,0,0
13164,116,116,0,0
13165,116,116,0,0
13166,116,116,0,0
13167,116,116,0,0
13168,116,116,0,0
13169,116,116,0,0
13170,116,116,0,0
13171,116,116,0,0
13172,572,572,0,0
13173,572,572,0,0
13174,572,572,0,0
13175,572,572,0,0
13176,572,572,0,0
13177,572,572,0,0
13178,572,572,0,0
13179,572,572,0,0
13180,572,572,0,0
13181,572,572,0,0
13182,572,572,0,0
13183,572,572,0,0
13184,504,504,0,0
13185,504,504,0,0
13186,504,504,0,0
13187,504,504,0,0
13188,504,504,0,0
13189,504,504,0,0
13190,504,504,0,0
13191,504,504,0,0
13192,504,504,0,0
13193,504,504,0,0
13194,504,504,0,0
13195,504,504,0,0
13196,504,504,0,0
13197,206,206,0,0
13198,206,206,0,0
13199,206,206,0,0
13200,206,206,0,0
13201,504,504,0,0
13202,504,504,0,0
13203,504,504,0,0
13204,504,504,0,0
13205,504,504,0,0
13206,504,504,0,0
13207,572,572,0,0
13208,572,572,0,0
13209,572,572,0,0
13210,572,572,0,0
13211,572,572,0,0
13212,572,572,0,0
13213,572,572,0,0
13214,572,572,0,0
13215,572,572,0,0
13216,572,572,0,0
13217,504,504,0,0
13218,504,504,0,0
13219,504,504,0,0
13220,504,504,0,0
13221,801,801,0,0
13222,800,800,0,0
13223,1187,1187,0,0
13224,624,624,0,0
13225,1908,1908,0,0
13226,1261,1261,0,0
13227,1261,1261,0,0
13228,801,801,0,0
13229,1173,1173,0,0
13230,701,701,0,0
13231,702,702,0,0
13232,702,702,0,0
13233,701,701,0,0
13234,128,128,0,0
13235,701,701,0,0
13236,702,702,0,0
13237,701,701,0,0
13238,701,701,0,0
13239,701,701,0,0
13240,701,701,0,0
13241,701,701,0,0
13242,701,701,0,0
13243,701,701,0,0
13244,701,701,0,0
13245,210,210,0,0
13246,209,209,0,0
13247,115,115,0,0
13248,800,800,0,0
13249,803,803,0,0
13250,803,803,0,0
13251,803,803,0,0
13252,803,803,0,0
13253,803,803,0,0
13254,210,210,0,0
13255,209,209,0,0
13256,1089,1089,0,0
13257,1089,1089,0,0
13258,1089,1089,0,0
13259,1089,1089,0,0
13260,1089,1089,0,0
13261,209,209,0,0
13262,803,803,0,0
13263,803,803,0,0
13264,803,803,0,0
13265,803,803,0,0
13266,803,803,0,0
13267,803,803,0,0
13268,803,803,0,0
13269,803,803,0,0
13270,803,803,0,0
13271,803,803,0,0
13272,803,803,0,0
13273,803,803,0,0
13274,803,803,0,0
13275,803,803,0,0
13276,803,803,0,0
13277,803,803,0,0
13278,803,803,0,0
13279,803,803,0,0
13280,803,803,0,0
13281,803,803,0,0
13282,803,803,0,0
13283,803,803,0,0
13284,803,803,0,0
13285,803,803,0,0
13286,803,803,0,0
13287,803,803,0,0
13288,803,803,0,0
13289,803,803,0,0
13290,803,803,0,0
13291,803,803,0,0
13292,803,803,0,0
13293,803,803,0,0
13294,803,803,0,0
13295,803,803,0,0
13296,210,210,0,0
13297,210,210,0,0
13298,210,210,0,0
13299,210,210,0,0
13300,209,209,0,0
13301,209,209,0,0
13302,209,209,0,0
13303,209,209,0,0
13304,209,209,0,0
13305,209,209,0,0
13306,1089,1089,0,0
13307,1089,1089,0,0
13308,1089,1089,0,0
13309,1089,1089,0,0
13310,1089,1089,0,0
13311,1089,1089,0,0
13312,1089,1089,0,0
13313,1089,1089,0,0
13314,1089,1089,0,0
13315,1089,1089,0,0
13316,1089,1089,0,0
13317,1089,1089,0,0
13318,1089,1089,0,0
13319,1089,1089,0,0
13320,1089,1089,0,0
13321,1089,1089,0,0
13322,1089,1089,0,0
13323,1089,1089,0,0
13324,1089,1089,0,0
13325,1089,1089,0,0
13326,1089,1089,0,0
13327,209,209,0,0
13328,209,209,0,0
13329,209,209,0,0
13330,209,209,0,0
13331,1086,1086,0,0
13332,1087,1087,0,0
13333,379,379,0,0
13334,572,572,0,0
13335,1890,1890,0,0
13336,380,380,0,0
13337,1087,1087,0,0
13338,1890,1890,0,0
13339,682,682,0,0
13340,682,682,0,0
13341,1091,1091,0,0
13342,1088,1088,0,0
13343,1086,1086,0,0
13344,1091,1091,0,0
13345,206,206,0,0
13346,1086,1086,0,0
13347,1086,1086,0,0
13348,380,380,0,0
13349,380,380,0,0
13350,1844,1844,0,0
13351,682,682,0,0
13352,682,682,0,0
13353,682,682,0,0
13354,682,682,0,0
13355,682,682,0,0
13356,682,682,0,0
13357,1091,1091,0,0
13358,1091,1091,0,0
13359,1091,1091,0,0
13360,1091,1091,0,0
13361,1091,1091,0,0
13362,1091,1091,0,0
13363,1088,1088,0,0
13364,1088,1088,0,0
13365,1088,1088,0,0
13366,1088,1088,0,0
13367,1088,1088,0,0
13368,1088,1088,0,0
13369,12,12,0,0
13370,12,12,0,0
13371,12,12,0,0
13372,987,987,0,0
13373,12,12,0,0
13374,12,12,0,0
13375,576,576,0,0
13376,576,576,0,0
13377,703,703,0,0
13378,703,703,0,0
13379,576,576,0,0
13380,1158,1158,0,0
13381,1894,1894,0,0
13382,1160,1160,0,0
13383,1158,1158,0,0
13384,1159,1159,0,0
13385,957,957,0,0
13386,1721,1721,0,0
13387,1267,1267,0,0
13388,1783,1783,0,0
13389,1783,1783,0,0
13390,729,729,0,0
13391,1265,1265,0,0
13392,1265,1265,0,0
13393,1780,1780,0,0
13394,728,728,0,0
13395,728,728,0,0
13396,1828,1828,0,0
13397,1266,1266,0,0
13398,1265,1265,0,0
13399,1783,1783,0,0
13400,1783,1783,0,0
13401,1159,1159,0,0
13402,1922,1922,0,0
13403,1137,1137,0,0
13404,1264,1264,0,0
13405,937,937,0,0
13406,940,940,0,0
13407,1375,1375,0,0
13408,1829,1829,0,0
13409,1268,1268,0,0
13410,1956,1956,0,0
13411,940,940,0,0
13412,1164,1164,0,0
13413,1163,1163,0,0
13414,1907,1907,0,0
13415,1162,1162,0,0
13416,1160,1160,0,0
13417,1159,1159,0,0
13418,1162,1162,0,0
13419,957,957,0,0
13420,957,957,0,0
13421,803,803,0,0
13422,803,803,0,0
13423,1922,1922,0,0
13424,957,957,0,0
13425,957,957,0,0
13426,957,957,0,0
13427,1266,1266,0,0
13428,12,12,0,0
13429,12,12,0,0
13430,128,128,0,0
13431,473,473,0,0
13432,473,473,0,0
13433,1322,1322,0,0
13434,1322,1322,0,0
13435,1322,1322,0,0
13436,1322,1322,0,0
13437,1322,1322,0,0
13438,1322,1322,0,0
13439,1322,1322,0,0
13440,1322,1322,0,0
13441,1322,1322,0,0
13442,1322,1322,0,0
13443,1322,1322,0,0
13444,1322,1322,0,0
13445,1322,1322,0,0
13446,1322,1322,0,0
13447,1322,1322,0,0
13448,1322,1322,0,0
13449,1322,1322,0,0
13450,1322,1322,0,0
13451,1322,1322,0,0
13452,1322,1322,0,0
13453,1322,1322,0,0
13454,1322,1322,0,0
13455,1322,1322,0,0
13456,1322,1322,0,0
13457,1322,1322,0,0
13458,1322,1322,0,0
13459,1322,1322,0,0
13460,1322,1322,0,0
13461,1322,1322,0,0
13462,1322,1322,0,0
13463,1322,1322,0,0
13464,1322,1322,0,0
13465,1322,1322,0,0
13466,1322,1322,0,0
13467,1322,1322,0,0
13468,1322,1322,0,0
13469,1322,1322,0,0
13470,1322,1322,0,0
13471,1322,1322,0,0
13472,1322,1322,0,0
13473,1322,1322,0,0
13474,1322,1322,0,0
13475,1322,1322,0,0
13476,1322,1322,0,0
13477,1322,1322,0,0
13478,1322,1322,0,0
13479,1322,1322,0,0
13480,1322,1322,0,0
13481,1322,1322,0,0
13482,1322,1322,0,0
13483,1322,1322,0,0
13484,1322,1322,0,0
13485,1322,1322,0,0
13486,1322,1322,0,0
13487,1322,1322,0,0
13488,1322,1322,0,0
13489,1322,1322,0,0
13490,1322,1322,0,0
13491,1322,1322,0,0
13492,1874,1874,0,0
13493,1874,1874,0,0
13494,1874,1874,0,0
13495,1874,1874,0,0
13496,1874,1874,0,0
13497,1874,1874,0,0
13498,1874,1874,0,0
13499,1874,1874,0,0
13500,1874,1874,0,0
13501,1874,1874,0,0
13502,1874,1874,0,0
13503,1874,1874,0,0
13504,1874,1874,0,0
13505,1874,1874,0,0
13506,1874,1874,0,0
13507,1874,1874,0,0
13508,1874,1874,0,0
13509,1874,1874,0,0
13510,1874,1874,0,0
13511,1874,1874,0,0
13512,1874,1874,0,0
13513,1874,1874,0,0
13514,1874,1874,0,0
13515,1874,1874,0,0
13516,1874,1874,0,0
13517,1874,1874,0,0
13518,1874,1874,0,0
13519,1874,1874,0,0
13520,1874,1874,0,0
13521,1874,1874,0,0
13522,1874,1874,0,0
13523,1874,1874,0,0
13524,1874,1874,0,0
13525,1874,1874,0,0
13526,1874,1874,0,0
13527,1874,1874,0,0
13528,1875,1875,0,0
13529,1875,1875,0,0
13530,1875,1875,0,0
13531,1875,1875,0,0
13532,1875,1875,0,0
13533,1875,1875,0,0
13534,1875,1875,0,0
13535,1875,1875,0,0
13536,1875,1875,0,0
13537,1875,1875,0,0
13538,1875,1875,0,0
13539,1875,1875,0,0
13540,1875,1875,0,0
13541,1875,1875,0,0
13542,1875,1875,0,0
13543,1875,1875,0,0
13544,1875,1875,0,0
13545,1875,1875,0,0
13546,1875,1875,0,0
13547,1875,1875,0,0
13548,1875,1875,0,0
13549,1875,1875,0,0
13550,1875,1875,0,0
13551,1875,1875,0,0
13552,1875,1875,0,0
13553,1875,1875,0,0
13554,1875,1875,0,0
13555,1875,1875,0,0
13556,1875,1875,0,0
13557,1875,1875,0,0
13558,1875,1875,0,0
13559,1875,1875,0,0
13560,1875,1875,0,0
13561,1875,1875,0,0
13562,1875,1875,0,0
13563,1875,1875,0,0
13564,1875,1875,0,0
13565,1875,1875,0,0
13566,1875,1875,0,0
13567,1875,1875,0,0
13568,1875,1875,0,0
13569,1875,1875,0,0
13570,1875,1875,0,0
13571,1875,1875,0,0
13572,1875,1875,0,0
13573,1875,1875,0,0
13574,1875,1875,0,0
13575,1875,1875,0,0
13576,1875,1875,0,0
13577,1875,1875,0,0
13578,1875,1875,0,0
13579,1875,1875,0,0
13580,1875,1875,0,0
13581,1875,1875,0,0
13582,1875,1875,0,0
13583,1875,1875,0,0
13584,1875,1875,0,0
13585,1875,1875,0,0
13586,1875,1875,0,0
13587,1875,1875,0,0
13588,1875,1875,0,0
13589,1875,1875,0,0
13590,1875,1875,0,0
13591,1875,1875,0,0
13592,1875,1875,0,0
13593,1875,1875,0,0
13594,1875,1875,0,0
13595,1875,1875,0,0
13596,1875,1875,0,0
13597,1875,1875,0,0
13598,1875,1875,0,0
13599,1875,1875,0,0
13600,1875,1875,0,0
13601,1875,1875,0,0
13602,1875,1875,0,0
13603,1875,1875,0,0
13604,1875,1875,0,0
13605,1875,1875,0,0
13606,1875,1875,0,0
13607,1875,1875,0,0
13608,1875,1875,0,0
13609,1875,1875,0,0
13610,1875,1875,0,0
13611,1875,1875,0,0
13612,1875,1875,0,0
13613,1875,1875,0,0
13614,1875,1875,0,0
13615,1875,1875,0,0
13616,1779,1779,0,0
13617,1779,1779,0,0
13618,1779,1779,0,0
13619,1779,1779,0,0
13620,1779,1779,0,0
13621,1779,1779,0,0
13622,1779,1779,0,0
13623,1779,1779,0,0
13624,1779,1779,0,0
13625,1779,1779,0,0
13626,1779,1779,0,0
13627,1779,1779,0,0
13628,1779,1779,0,0
13629,1779,1779,0,0
13630,1779,1779,0,0
13631,1779,1779,0,0
13632,1779,1779,0,0
13633,1779,1779,0,0
13634,1779,1779,0,0
13635,1779,1779,0,0
13636,1779,1779,0,0
13637,1779,1779,0,0
13638,1779,1779,0,0
13639,1779,1779,0,0
13640,1779,1779,0,0
13641,1779,1779,0,0
13642,1779,1779,0,0
13643,1779,1779,0,0
13644,1779,1779,0,0
13645,1779,1779,0,0
13646,1779,1779,0,0
13647,1779,1779,0,0
13648,1779,1779,0,0
13649,1779,1779,0,0
13650,1779,1779,0,0
13651,1779,1779,0,0
13652,1779,1779,0,0
13653,1779,1779,0,0
13654,1779,1779,0,0
13655,1779,1779,0,0
13656,1779,1779,0,0
13657,1779,1779,0,0
13658,1779,1779,0,0
13659,1779,1779,0,0
13660,1779,1779,0,0
13661,1779,1779,0,0
13662,1779,1779,0,0
13663,1779,1779,0,0
13664,1779,1779,0,0
13665,1779,1779,0,0
13666,1779,1779,0,0
13667,1779,1779,0,0
13668,1779,1779,0,0
13669,1779,1779,0,0
13670,1779,1779,0,0
13671,1779,1779,0,0
13672,1779,1779,0,0
13673,1779,1779,0,0
13674,1779,1779,0,0
13675,1426,1426,0,0
13676,1322,1322,0,0
13677,1874,1874,0,0
13678,1254,1254,0,0
13679,1314,1314,0,0
13680,1974,1974,0,0
13681,266,266,0,0
13682,1426,1426,0,0
13683,1326,1326,0,0
13684,266,266,0,0
13685,1426,1426,0,0
13686,1870,1870,0,0
13687,1875,1875,0,0
13688,1875,1875,0,0
13689,1779,1779,0,0
13690,1875,1875,0,0
13691,1338,1338,0,0
13692,473,473,0,0
13693,942,942,0,0
13694,942,942,0,0
13695,1212,1212,0,0
13696,1212,1212,0,0
13697,1212,1212,0,0
13698,952,952,0,0
13699,1212,1212,0,0
13700,1212,1212,0,0
13701,942,942,0,0
13702,701,701,0,0
13703,128,128,0,0
13704,541,541,0,0
13705,541,541,0,0
13706,541,541,0,0
13707,526,526,0,0
13708,156,156,0,0
13709,156,156,0,0
13710,156,156,0,0
13711,156,156,0,0
13712,156,156,0,0
13713,161,161,0,0
13714,161,161,0,0
13715,279,279,0,0
13716,279,279,0,0
13717,280,280,0,0
13718,280,280,0,0
13719,161,161,0,0
13720,161,161,0,0
13721,161,161,0,0
13722,161,161,0,0
13723,526,526,0,0
13724,526,526,0,0
13725,526,526,0,0
13726,526,526,0,0
13727,526,526,0,0
13728,527,527,0,0
13729,527,527,0,0
13730,541,541,0,0
13731,541,541,0,0
13732,527,527,0,0
13733,527,527,0,0
13734,527,527,0,0
13735,785,785,0,0
13736,785,785,0,0
13737,785,785,0,0
13738,785,785,0,0
13739,785,785,0,0
13740,584,584,0,0
13741,584,584,0,0
13742,584,584,0,0
13743,526,526,0,0
13744,162,162,0,0
13745,162,162,0,0
13746,162,162,0,0
13747,161,161,0,0
13748,280,280,0,0
13749,785,785,0,0
13750,785,785,0,0
13751,584,584,0,0
13752,584,584,0,0
13753,584,584,0,0
13754,584,584,0,0
13755,162,162,0,0
13756,162,162,0,0
13757,162,162,0,0
13758,162,162,0,0
13759,702,702,0,0
13760,703,703,0,0
13761,703,703,0,0
13762,702,702,0,0
13763,702,702,0,0
13764,702,702,0,0
13765,576,576,0,0
13766,702,702,0,0
13767,128,128,0,0
13768,701,701,0,0
13769,576,576,0,0
13770,281,281,0,0
13771,703,703,0,0
13772,702,702,0,0
13773,128,128,0,0
13774,701,701,0,0
13775,576,576,0,0
13776,702,702,0,0
13777,1212,1212,0,0
13778,473,473,0,0
13779,296,296,0,0
13780,576,576,0,0
13781,296,296,0,0
13782,473,473,0,0
13783,281,281,0,0
13784,281,281,0,0
13785,281,281,0,0
13786,1197,1197,0,0
13787,1197,1197,0,0
13788,1197,1197,0,0
13789,1197,1197,0,0
13790,1197,1197,0,0
13791,1197,1197,0,0
13792,1197,1197,0,0
13793,1197,1197,0,0
13794,1197,1197,0,0
13795,1197,1197,0,0
13796,1197,1197,0,0
13797,1197,1197,0,0
13798,1197,1197,0,0
13799,1197,1197,0,0
13800,1197,1197,0,0
13801,1197,1197,0,0
13802,1197,1197,0,0
13803,1197,1197,0,0
13804,1197,1197,0,0
13805,1197,1197,0,0
13806,1197,1197,0,0
13807,1197,1197,0,0
13808,1197,1197,0,0
13809,1197,1197,0,0
13810,1197,1197,0,0
13811,1197,1197,0,0
13812,1197,1197,0,0
13813,1197,1197,0,0
13814,1197,1197,0,0
13815,1197,1197,0,0
13816,1197,1197,0,0
13817,1197,1197,0,0
13818,1197,1197,0,0
13819,1197,1197,0,0
13820,1197,1197,0,0
13821,1197,1197,0,0
13822,1197,1197,0,0
13823,1197,1197,0,0
13824,1197,1197,0,0
13825,1197,1197,0,0
13826,1197,1197,0,0
13827,1197,1197,0,0
13828,1197,1197,0,0
13829,1197,1197,0,0
13830,1197,1197,0,0
13831,1197,1197,0,0
13832,1197,1197,0,0
13833,1197,1197,0,0
13834,1197,1197,0,0
13835,1197,1197,0,0
13836,1197,1197,0,0
13837,1197,1197,0,0
13838,1197,1197,0,0
13839,1197,1197,0,0
13840,1197,1197,0,0
13841,1197,1197,0,0
13842,1197,1197,0,0
13843,1197,1197,0,0
13844,1197,1197,0,0
13845,1197,1197,0,0
13846,1197,1197,0,0
13847,1197,1197,0,0
13848,1197,1197,0,0
13849,1197,1197,0,0
13850,1197,1197,0,0
13851,1197,1197,0,0
13852,1197,1197,0,0
13853,1197,1197,0,0
13854,1197,1197,0,0
13855,1197,1197,0,0
13856,1197,1197,0,0
13857,1197,1197,0,0
13858,1197,1197,0,0
13859,1197,1197,0,0
13860,1197,1197,0,0
13861,1197,1197,0,0
13862,1197,1197,0,0
13863,1830,1830,0,0
13864,2007,2007,0,0
13865,1803,1803,0,0
13866,1803,1803,0,0
13867,2007,2007,0,0
13868,693,693,0,0
13869,1074,1074,0,0
13870,693,693,0,0
13871,512,512,0,0
13872,693,693,0,0
13873,1074,1074,0,0
13874,693,693,0,0
13875,512,512,0,0
13876,1313,1313,0,0
13877,512,512,0,0
13878,512,512,0,0
13879,1313,1313,0,0
13880,1313,1313,0,0
13881,512,512,0,0
13882,512,512,0,0
13883,512,512,0,0
13884,512,512,0,0
13885,512,512,0,0
13886,693,693,0,0
13887,1074,1074,0,0
13888,693,693,0,0
13889,1074,1074,0,0
13890,693,693,0,0
13891,1074,1074,0,0
13892,693,693,0,0
13893,1313,1313,0,0
13894,693,693,0,0
13895,1074,1074,0,0
13896,693,693,0,0
13897,1313,1313,0,0
13898,693,693,0,0
13899,1074,1074,0,0
13900,693,693,0,0
13901,1313,1313,0,0
13902,1313,1313,0,0
13903,1313,1313,0,0
13904,693,693,0,0
13905,1313,1313,0,0
13906,1313,1313,0,0
13907,1313,1313,0,0
13908,1313,1313,0,0
13909,1313,1313,0,0
13910,1313,1313,0,0
13911,1445,1445,0,0
13912,328,328,0,0
13913,1445,1445,0,0
13914,328,328,0,0
13915,328,328,0,0
13916,1445,1445,0,0
13917,1445,1445,0,0
13918,1445,1445,0,0
13919,1445,1445,0,0
13920,1445,1445,0,0
13921,1445,1445,0,0
13922,1445,1445,0,0
13923,1445,1445,0,0
13924,1445,1445,0,0
13925,328,328,0,0
13926,1445,1445,0,0
13927,328,328,0,0
13928,328,328,0,0
13929,328,328,0,0
13930,1445,1445,0,0
13931,328,328,0,0
13932,1445,1445,0,0
13933,1445,1445,0,0
13934,1445,1445,0,0
13935,1445,1445,0,0
13936,1445,1445,0,0
13937,1443,1443,0,0
13938,14,14,0,0
13939,973,973,0,0
13940,1942,1942,0,0
13941,1644,1644,0,0
13942,1644,1644,0,0
13943,1644,1644,0,0
13944,1644,1644,0,0
13945,1444,1444,0,0
13946,328,328,0,0
13947,1444,1444,0,0
13948,1444,1444,0,0
13949,1444,1444,0,0
13950,1444,1444,0,0
13951,973,973,0,0
13952,1444,1444,0,0
13953,973,973,0,0
13954,1444,1444,0,0
13955,1444,1444,0,0
13956,1444,1444,0,0
13957,1942,1942,0,0
13958,973,973,0,0
13959,973,973,0,0
13960,973,973,0,0
13961,973,973,0,0
13962,973,973,0,0
13963,973,973,0,0
13964,973,973,0,0
13965,1942,1942,0,0
13966,693,693,0,0
13967,693,693,0,0
13968,693,693,0,0
13969,693,693,0,0
13970,693,693,0,0
13971,693,693,0,0
13972,693,693,0,0
13973,693,693,0,0
13974,693,693,0,0
13975,693,693,0,0
13976,693,693,0,0
13977,693,693,0,0
13978,693,693,0,0
13979,693,693,0,0
13980,693,693,0,0
13981,693,693,0,0
13982,693,693,0,0
13983,693,693,0,0
13984,693,693,0,0
13985,693,693,0,0
13986,693,693,0,0
13987,693,693,0,0
13988,693,693,0,0
13989,693,693,0,0
13990,693,693,0,0
13991,693,693,0,0
13992,693,693,0,0
13993,693,693,0,0
13994,693,693,0,0
13995,693,693,0,0
13996,693,693,0,0
13997,693,693,0,0
13998,693,693,0,0
13999,693,693,0,0
14000,693,693,0,0
14001,693,693,0,0
14002,693,693,0,0
14003,693,693,0,0
14004,693,693,0,0
14005,693,693,0,0
14006,693,693,0,0
14007,693,693,0,0
14008,1323,1323,0,0
14009,1312,1312,0,0
14010,512,512,0,0
14011,1943,1943,0,0
14012,1943,1943,0,0
14013,1943,1943,0,0
14014,512,512,0,0
14015,1074,1074,0,0
14016,1074,1074,0,0
14017,1203,1203,0,0
14018,1324,1324,0,0
14019,1074,1074,0,0
14020,512,512,0,0
14021,1074,1074,0,0
14022,1323,1323,0,0
14023,1323,1323,0,0
14024,1203,1203,0,0
14025,1324,1324,0,0
14026,1203,1203,0,0
14027,1324,1324,0,0
14028,1324,1324,0,0
14029,1203,1203,0,0
14030,693,693,0,0
14031,1942,1942,0,0
14032,512,512,0,0
14033,512,512,0,0
14034,512,512,0,0
14035,1942,1942,0,0
14036,1942,1942,0,0
14037,1942,1942,0,0
14038,512,512,0,0
14039,1943,1943,0,0
14040,512,512,0,0
14041,512,512,0,0
14042,1196,1196,0,0
14043,1074,1074,0,0
14044,1074,1074,0,0
14045,1074,1074,0,0
14046,1074,1074,0,0
14047,693,693,0,0
14048,1074,1074,0,0
14049,1313,1313,0,0
14050,1074,1074,0,0
14051,1074,1074,0,0
14052,1074,1074,0,0
14053,1312,1312,0,0
14054,1312,1312,0,0
14055,1312,1312,0,0
14056,1121,1121,0,0
14057,1880,1880,0,0
14058,1939,1939,0,0
14059,1294,1294,0,0
14060,1437,1437,0,0
14061,1437,1437,0,0
14062,1296,1296,0,0
14063,70,70,0,0
14064,1713,1713,0,0
14065,1084,1084,0,0
14066,1084,1084,0,0
14067,2060,2060,0,0
14068,2060,2060,0,0
14069,2060,2060,0,0
14070,2060,2060,0,0
14071,390,390,0,0
14072,390,390,0,0
14073,390,390,0,0
14074,390,390,0,0
14075,1294,1294,0,0
14076,626,626,0,0
14077,196,196,0,0
14078,761,761,0,0
14079,777,777,0,0
14080,195,195,0,0
14081,756,756,0,0
14082,756,756,0,0
14083,1126,1126,0,0
14084,197,197,0,0
14085,761,761,0,0
14086,980,980,0,0
14087,761,761,0,0
14088,197,197,0,0
14089,980,980,0,0
14090,761,761,0,0
14091,756,756,0,0
14092,980,980,0,0
14093,761,761,0,0
14094,756,756,0,0
14095,761,761,0,0
14096,761,761,0,0
14097,761,761,0,0
14098,756,756,0,0
14099,756,756,0,0
14100,1692,1692,0,0
14101,184,184,0,0
14102,184,184,0,0
14103,184,184,0,0
14104,184,184,0,0
14105,184,184,0,0
14106,184,184,0,0
14107,184,184,0,0
14108,184,184,0,0
14109,184,184,0,0
14110,184,184,0,0
14111,184,184,0,0
14112,184,184,0,0
14113,184,184,0,0
14114,184,184,0,0
14115,184,184,0,0
14116,184,184,0,0
14117,184,184,0,0
14118,184,184,0,0
14119,184,184,0,0
14120,184,184,0,0
14121,184,184,0,0
14122,184,184,0,0
14123,184,184,0,0
14124,184,184,0,0
14125,184,184,0,0
14126,184,184,0,0
14127,184,184,0,0
14128,184,184,0,0
14129,184,184,0,0
14130,184,184,0,0
14131,184,184,0,0
14132,184,184,0,0
14133,184,184,0,0
14134,184,184,0,0
14135,184,184,0,0
14136,184,184,0,0
14137,541,541,0,0
14138,157,157,0,0
14139,157,157,0,0
14140,541,541,0,0
14141,157,157,0,0
14142,627,627,0,0
14143,540,540,0,0
14144,627,627,0,0
14145,540,540,0,0
14146,627,627,0,0
14147,156,156,0,0
14148,1692,1692,0,0
14149,245,245,0,0
14150,627,627,0,0
14151,163,163,0,0
14152,184,184,0,0
14153,246,246,0,0
14154,1825,1825,0,0
14155,245,245,0,0
14156,157,157,0,0
14157,245,245,0,0
14158,163,163,0,0
14159,1825,1825,0,0
14160,163,163,0,0
14161,246,246,0,0
14162,1692,1692,0,0
14163,245,245,0,0
14164,540,540,0,0
14165,246,246,0,0
14166,1825,1825,0,0
14167,246,246,0,0
14168,1692,1692,0,0
14169,245,245,0,0
14170,245,245,0,0
14171,755,755,0,0
14172,541,541,0,0
14173,157,157,0,0
14174,541,541,0,0
14175,1692,1692,0,0
14176,246,246,0,0
14177,163,163,0,0
14178,755,755,0,0
14179,627,627,0,0
14180,627,627,0,0
14181,157,157,0,0
14182,541,541,0,0
14183,185,185,0,0
14184,185,185,0,0
14185,185,185,0,0
14186,184,184,0,0
14187,163,163,0,0
14188,163,163,0,0
14189,163,163,0,0
14190,246,246,0,0
14191,163,163,0,0
14192,246,246,0,0
