start_nid,end_nid,link_type,length,lanes,maxspeed,geometry,maxmph,fft,link_id
1249,37,unclassified,297.353,1,25,"LINESTRING(-122.2995605 37.7739654, -122.2993775999999997 37.7739548999999997, -122.2991453000000064 37.7739413999999982, -122.2989879000000002 37.7739322999999985, -122.2968900999999988 37.7738107999999997, -122.2961866 37.7737685)",25,26.612077066500934,5387
1929,2052,tertiary,298.37600000000003,2,25,"LINESTRING(-122.28449409999999 37.779980800000004, -122.2845973000000015 37.7800366999999966, -122.2861343999999946 37.7800060000000002, -122.2863085999999981 37.7800033999999982, -122.2875930000000011 37.7799892999999969, -122.28788915 37.7799341)",25,26.703632069608457,5388
37,927,unclassified,298.38,1,25,"LINESTRING(-122.2961866 37.7737685, -122.2956932999999964 37.7737436999999971, -122.2951125000000019 37.7737144999999970, -122.2940925999999990 37.7736631000000003, -122.2939051999999975 37.7736543999999981, -122.2936799000000008 37.7736554000000027, -122.2934063000000009 37.7736532999999994, -122.2931939999999997 37.7736504000000011, -122.2927981 37.7736218)",25,26.703990055935364,5389
927,37,unclassified,298.38,1,25,"LINESTRING(-122.2927981 37.7736218, -122.2929812999999939 37.7736376000000007, -122.2931939999999997 37.7736504000000011, -122.2934063000000009 37.7736532999999994, -122.2936799000000008 37.7736554000000027, -122.2939051999999975 37.7736543999999981, -122.2940925999999990 37.7736631000000003, -122.2951125000000019 37.7737144999999970, -122.2961866 37.7737685)",25,26.703990055935364,5390
1152,1719,service,298.566,1,25,"LINESTRING(-122.3023454 37.781664, -122.3026799999999952 37.7817314999999994, -122.3041096000000039 37.7818237999999980, -122.305724 37.7819038)",25,26.720636420136728,5391
1719,1152,service,298.56600000000003,1,25,"LINESTRING(-122.305724 37.7819038, -122.3044529999999952 37.7818364999999972, -122.3041096000000039 37.7818237999999980, -122.3023454 37.781664)",25,26.720636420136735,5392
1940,2052,tertiary,303.955,2,25,"LINESTRING(-122.29135175 37.78000275, -122.2912076000000070 37.7799448000000027, -122.2909077999999994 37.7799414999999996, -122.2907814000000002 37.7799424000000030, -122.2898483999999968 37.7799289000000016, -122.2883530000000007 37.7798867999999999, -122.28788915 37.7799341)",25,27.202933499067743,5393
136,851,tertiary,305.8279999999999,4,25,"LINESTRING(-122.282129 37.7824208, -122.2821287000000012 37.7832251999999968, -122.2820908000000060 37.7834051000000031, -122.2820858999999984 37.7834330000000023, -122.2819925000000012 37.7836501000000027, -122.2818805999999938 37.7838217999999983, -122.2817844000000065 37.7839667000000006, -122.2816753000000034 37.7841635999999994, -122.2816100999999946 37.7843355999999986, -122.2816042999999979 37.7843792999999977, -122.2815769000000046 37.7845839000000012, -122.2815669 37.785089)",25,27.370560596643873,5394
851,136,tertiary,305.828,4,25,"LINESTRING(-122.2815669 37.785089, -122.2815671999999978 37.7849884000000031, -122.2815769000000046 37.7845839000000012, -122.2816042999999979 37.7843792999999977, -122.2816100999999946 37.7843355999999986, -122.2816753000000034 37.7841635999999994, -122.2817844000000065 37.7839667000000006, -122.2818805999999938 37.7838217999999983, -122.2819925000000012 37.7836501000000027, -122.2820858999999984 37.7834330000000023, -122.2820908000000060 37.7834051000000031, -122.282129 37.7824208)",25,27.370560596643877,5395
629,326,tertiary,308.644,1,25,"LINESTRING(-122.2641196 37.7594928, -122.2639735999999999 37.7594516999999996, -122.2637806000000040 37.7593798999999990, -122.2633519000000035 37.7592222000000035, -122.2632961000000051 37.7592004999999986, -122.2625070999999934 37.7589058000000009, -122.2616945000000044 37.7586044999999970, -122.2609371 37.758322)",25,27.622582970789313,5396
326,629,tertiary,308.644,1,25,"LINESTRING(-122.2609371 37.758322, -122.2613809000000060 37.7584875000000011, -122.2616945000000044 37.7586044999999970, -122.2625070999999934 37.7589058000000009, -122.2632961000000051 37.7592004999999986, -122.2633519000000035 37.7592222000000035, -122.2637806000000040 37.7593798999999990, -122.2641196 37.7594928)",25,27.622582970789313,5397
2018,1940,tertiary,309.199,2,25,"LINESTRING(-122.2948551 37.78019505, -122.2947738000000015 37.7801468999999983, -122.2947237999999999 37.7801406999999969, -122.2937806000000052 37.7800916999999998, -122.2926056000000017 37.7800307999999987, -122.2917996000000045 37.7799922000000024, -122.29135175 37.78000275)",25,27.67225357364823,5398
319,557,residential,316.988,2,25,"LINESTRING(-122.2823203 37.7743716, -122.2859252 37.7744585)",25,28.369342448725916,5399
557,319,residential,316.988,2,25,"LINESTRING(-122.2859252 37.7744585, -122.2823203 37.7743716)",25,28.369342448725916,5400
15,16,residential,317.448,1,25,"LINESTRING(-122.2860078 37.7726015, -122.2823978 37.7725135)",25,28.410510876320696,5401
16,15,residential,317.448,1,25,"LINESTRING(-122.2823978 37.7725135, -122.2860078 37.7726015)",25,28.410510876320696,5402
410,409,residential,324.59000000000003,1,25,"LINESTRING(-122.23885 37.7575244, -122.2389079999999950 37.7574536999999992, -122.2410827 37.7551998)",25,29.049695463020512,5403
409,410,residential,324.59000000000003,1,25,"LINESTRING(-122.2410827 37.7551998, -122.2400922000000065 37.7562275000000014, -122.23885 37.7575244)",25,29.049695463020512,5404
1610,1002,service,328.858,1,25,"LINESTRING(-122.2866002 37.7903099, -122.2832284 37.7900921)",25,29.431666873834683,5405
1002,1610,service,328.858,1,25,"LINESTRING(-122.2832284 37.7900921, -122.2866002 37.7903099)",25,29.431666873834683,5406
944,1841,service,335.15599999999995,1,25,"LINESTRING(-122.2543524 37.7569511, -122.2541946000000053 37.7568721999999966, -122.2540220000000062 37.7567775999999995, -122.2538526000000019 37.7566857999999996, -122.2536790999999994 37.7565932999999987, -122.2535091999999963 37.7565036000000021, -122.2534342999999950 37.7564615000000003, -122.2533386000000064 37.7564130000000020, -122.2532613999999995 37.7563718999999978, -122.2532292000000069 37.7563557000000003, -122.2531304000000034 37.7563046000000000, -122.2530720999999971 37.7562750000000023, -122.2530138000000051 37.7562445000000011, -122.2529657000000043 37.7562189000000004, -122.2528511000000009 37.7561588000000015, -122.2526873000000052 37.7560720999999972, -122.2517777000000052 37.7555909000000014, -122.2516770999999949 37.7555376999999979, -122.2515288000000027 37.7554578000000021, -122.2514812999999947 37.7554323000000025, -122.25119336666667 37.75516233333333)",25,29.995316345556244,5407
1841,944,service,335.156,1,25,"LINESTRING(-122.25119336666667 37.75516233333333, -122.2513270999999975 37.7553494000000001, -122.2514812999999947 37.7554323000000025, -122.2515288000000027 37.7554578000000021, -122.2516770999999949 37.7555376999999979, -122.2517777000000052 37.7555909000000014, -122.2526873000000052 37.7560720999999972, -122.2528511000000009 37.7561588000000015, -122.2529657000000043 37.7562189000000004, -122.2530138000000051 37.7562445000000011, -122.2530720999999971 37.7562750000000023, -122.2531304000000034 37.7563046000000000, -122.2532292000000069 37.7563557000000003, -122.2532613999999995 37.7563718999999978, -122.2533386000000064 37.7564130000000020, -122.2534342999999950 37.7564615000000003, -122.2535091999999963 37.7565036000000021, -122.2536790999999994 37.7565932999999987, -122.2538526000000019 37.7566857999999996, -122.2540220000000062 37.7567775999999995, -122.2543524 37.7569511)",25,29.995316345556247,5408
475,474,secondary,336.527,1,25,"LINESTRING(-122.2463067 37.760076, -122.2463687000000050 37.7600022000000024, -122.2471685999999949 37.7590503999999996, -122.2473605999999933 37.7588219000000009, -122.2474598000000015 37.7587040000000016, -122.2479163999999940 37.7581606999999977, -122.2480342000000064 37.7580205000000007, -122.2482032000000061 37.7578192000000001, -122.2484259 37.7575556)",25,30.118016159105036,5409
474,475,secondary,336.52700000000004,1,25,"LINESTRING(-122.2484259 37.7575556, -122.2483313999999979 37.7576666000000003, -122.2482032000000061 37.7578192000000001, -122.2480342000000064 37.7580205000000007, -122.2479163999999940 37.7581606999999977, -122.2474598000000015 37.7587040000000016, -122.2473605999999933 37.7588219000000009, -122.2471685999999949 37.7590503999999996, -122.2463067 37.760076)",25,30.11801615910504,5410
1360,112,unclassified,341.36099999999993,1,25,"LINESTRING(-122.3077285 37.7834057, -122.3075232999999997 37.7833954999999975, -122.3074591000000026 37.7833923000000027, -122.3065040000000039 37.7833449000000030, -122.3061091999999945 37.7833253000000013, -122.3059135000000026 37.7833156000000017, -122.3043358000000040 37.7832373000000032, -122.3038518 37.7832133)",25,30.550642635177123,5411
112,1360,unclassified,341.36100000000005,1,25,"LINESTRING(-122.3038518 37.7832133, -122.3041455999999982 37.7832279000000000, -122.3043358000000040 37.7832373000000032, -122.3059135000000026 37.7833156000000017, -122.3061091999999945 37.7833253000000013, -122.3065040000000039 37.7833449000000030, -122.3074591000000026 37.7833923000000027, -122.3077285 37.7834057)",25,30.550642635177134,5412
2,1840,service,344.116,1,25,"LINESTRING(-122.2540019 37.7573818, -122.2539218999999946 37.7573585000000023, -122.2538195000000059 37.7573053999999999, -122.2537393000000066 37.7572631000000030, -122.2536537000000010 37.7572177999999994, -122.2534895999999947 37.7571312000000034, -122.2534782999999976 37.7571251999999973, -122.2533070000000066 37.7570346999999984, -122.2531381000000010 37.7569455000000005, -122.2529645999999985 37.7568538000000018, -122.2528547999999944 37.7567959000000002, -122.2528190999999964 37.7567769999999996, -122.2527536999999995 37.7567425000000014, -122.2525937999999996 37.7566580000000016, -122.2525112999999948 37.7566209000000015, -122.2524331000000046 37.7565950999999984, -122.2523594000000031 37.7565792999999985, -122.2522361999999987 37.7565627000000035, -122.2521188999999993 37.7565467000000012, -122.2520396999999974 37.7565317999999976, -122.2519882999999936 37.7565183999999974, -122.2519542000000001 37.7565094999999999, -122.2518584999999973 37.7564750000000018, -122.2517784000000063 37.7564374999999970, -122.2517047000000048 37.7563979000000032, -122.2516219999999976 37.7563414999999978, -122.2515585999999956 37.7562896000000023, -122.2514943000000045 37.7562247999999983, -122.2514460999999955 37.7561663999999979, -122.2514038000000056 37.7561006000000035, -122.2513734000000056 37.7560453999999979, -122.2513504000000069 37.7560100999999975, -122.2513162999999992 37.7559694999999991, -122.2513074999999958 37.7559629000000001, -122.2512387000000018 37.7559113000000011, -122.2511460999999997 37.7558562999999978, -122.2510922999999963 37.7558289999999985, -122.2509775000000047 37.7557708000000005, -122.2508569 37.75566755)",25,30.797205717837166,5413
1840,2,service,344.1160000000001,1,25,"LINESTRING(-122.2508569 37.75566755, -122.2508847000000003 37.7557236999999972, -122.2509775000000047 37.7557708000000005, -122.2510922999999963 37.7558289999999985, -122.2511460999999997 37.7558562999999978, -122.2512387000000018 37.7559113000000011, -122.2513074999999958 37.7559629000000001, -122.2513162999999992 37.7559694999999991, -122.2513504000000069 37.7560100999999975, -122.2513734000000056 37.7560453999999979, -122.2514038000000056 37.7561006000000035, -122.2514460999999955 37.7561663999999979, -122.2514943000000045 37.7562247999999983, -122.2515585999999956 37.7562896000000023, -122.2516219999999976 37.7563414999999978, -122.2517047000000048 37.7563979000000032, -122.2517784000000063 37.7564374999999970, -122.2518584999999973 37.7564750000000018, -122.2519542000000001 37.7565094999999999, -122.2519882999999936 37.7565183999999974, -122.2520396999999974 37.7565317999999976, -122.2521188999999993 37.7565467000000012, -122.2522361999999987 37.7565627000000035, -122.2523594000000031 37.7565792999999985, -122.2524331000000046 37.7565950999999984, -122.2525112999999948 37.7566209000000015, -122.2525937999999996 37.7566580000000016, -122.2527536999999995 37.7567425000000014, -122.2528190999999964 37.7567769999999996, -122.2528547999999944 37.7567959000000002, -122.2529645999999985 37.7568538000000018, -122.2531381000000010 37.7569455000000005, -122.2533070000000066 37.7570346999999984, -122.2534782999999976 37.7571251999999973, -122.2534895999999947 37.7571312000000034, -122.2536537000000010 37.7572177999999994, -122.2537393000000066 37.7572631000000030, -122.2538195000000059 37.7573053999999999, -122.2540019 37.7573818)",25,30.797205717837176,5414
121,758,residential,360.479,1,25,"LINESTRING(-122.2647616 37.7692822, -122.264884 37.7660418)",25,32.26163828464885,5415
758,121,residential,360.479,1,25,"LINESTRING(-122.264884 37.7660418, -122.2647616 37.7692822)",25,32.26163828464885,5416
720,1565,unclassified,375.672,1,25,"LINESTRING(-122.3096452 37.7762496, -122.3093495 37.77962)",25,33.621359850839035,5418
1565,720,unclassified,375.672,1,25,"LINESTRING(-122.3093495 37.77962, -122.3096452 37.7762496)",25,33.621359850839035,5419
1345,1591,tertiary,376.446,1,25,"LINESTRING(-122.2913988 37.7846873, -122.2913468 37.7813021)",25,33.69063020509633,5420
1591,1345,tertiary,376.446,1,25,"LINESTRING(-122.2913468 37.7813021, -122.2913988 37.7846873)",25,33.69063020509633,5421
375,771,tertiary,379.409,1,25,"LINESTRING(-122.2882086 37.7848614, -122.2881119000000041 37.7848599000000007, -122.2861359999999991 37.7848292999999984, -122.283892 37.7848079)",25,33.95580857675575,5422
771,375,tertiary,379.409,1,25,"LINESTRING(-122.283892 37.7848079, -122.2840025999999938 37.7848035999999965, -122.2861359999999991 37.7848292999999984, -122.2882086 37.7848614)",25,33.95580857675575,5423
675,402,residential,379.652,1,25,"LINESTRING(-122.2292688 37.7554879, -122.2325105 37.7577437)",25,33.97755625,5424
402,675,residential,379.652,1,25,"LINESTRING(-122.2325105 37.7577437, -122.2292688 37.7554879)",25,33.97755625,5425
96,95,residential,379.693,1,25,"LINESTRING(-122.2266894 37.7578211, -122.2267808999999943 37.7578849000000005, -122.2299336 37.7600753)",25,33.981225605966436,5426
95,96,residential,379.69300000000004,1,25,"LINESTRING(-122.2299336 37.7600753, -122.2284101999999990 37.7590205999999995, -122.2266894 37.7578211)",25,33.98122560596644,5427
594,404,residential,379.815,1,25,"LINESTRING(-122.2273403 37.7572313, -122.230586 37.7594858)",25,33.99214418893723,5428
404,594,residential,379.815,1,25,"LINESTRING(-122.230586 37.7594858, -122.2273403 37.7572313)",25,33.99214418893723,5429
699,403,tertiary,379.98600000000005,1,25,"LINESTRING(-122.2287376 37.7559679, -122.2288309000000055 37.7560331000000033, -122.2306918000000024 37.7573332999999991, -122.2319787 37.7582288)",25,34.00744810441268,5430
403,699,tertiary,379.986,1,25,"LINESTRING(-122.2319787 37.7582288, -122.2319099000000051 37.7581808999999993, -122.2306918000000024 37.7573332999999991, -122.2287376 37.7559679)",25,34.00744810441268,5431
2064,1765,tertiary,385.53000000000003,3,25,"LINESTRING(-122.2809253 37.77979705, -122.2787388999999934 37.7796469000000030, -122.2777899000000019 37.7795960999999991, -122.2773035999999962 37.7795934999999972, -122.2770206000000002 37.7796003999999996, -122.2767970000000020 37.7796092999999971, -122.27654333333334 37.7796946)",25,34.50361715,5432
473,296,tertiary,386.0849999999999,1,25,"LINESTRING(-122.2503892 37.7543851, -122.2502549999999957 37.7543355999999974, -122.2493731999999937 37.7540102999999974, -122.2487107000000037 37.7537611999999996, -122.2480943000000053 37.7535317999999975, -122.2475009000000057 37.7533097000000026, -122.2474533000000037 37.7532934999999981, -122.2470734999999991 37.7531559000000030, -122.2470109000000065 37.7531365999999977, -122.2469413999999972 37.7531333000000018, -122.2468750000000028 37.7531455000000022, -122.2468140000000005 37.7531698000000020, -122.2465526 37.753464)",25,34.55328775637041,5434
296,473,tertiary,386.08500000000004,1,25,"LINESTRING(-122.2465526 37.753464, -122.2467642999999953 37.7532084999999995, -122.2468140000000005 37.7531698000000020, -122.2468750000000028 37.7531455000000022, -122.2469413999999972 37.7531333000000018, -122.2470109000000065 37.7531365999999977, -122.2470734999999991 37.7531559000000030, -122.2474533000000037 37.7532934999999981, -122.2475009000000057 37.7533097000000026, -122.2480943000000053 37.7535317999999975, -122.2487107000000037 37.7537611999999996, -122.2493731999999937 37.7540102999999974, -122.2503892 37.7543851)",25,34.55328775637042,5435
961,906,service,155.62499999999997,1,10,"LINESTRING(-122.277334 37.7808606, -122.2773511000000042 37.7804389000000000, -122.2773628000000059 37.7804126999999994, -122.2773861999999951 37.7803972999999971, -122.2774761000000012 37.7803285000000031, -122.2777018000000027 37.7801556000000005, -122.2777252000000061 37.7801509000000024, -122.2777777999999955 37.7801479000000029, -122.2784327 37.7801573)",10,34.81976382846488,5436
906,961,service,155.625,1,10,"LINESTRING(-122.2784327 37.7801573, -122.2783665000000042 37.7801564000000027, -122.2777777999999955 37.7801479000000029, -122.2777252000000061 37.7801509000000024, -122.2777018000000027 37.7801556000000005, -122.2774761000000012 37.7803285000000031, -122.2773861999999951 37.7803972999999971, -122.2773628000000059 37.7804126999999994, -122.277334 37.7808606)",10,34.819763828464886,5437
783,457,"['residential', 'service']",404.16499999999996,1,25,"LINESTRING(-122.2656584 37.7786631, -122.2657784999999961 37.7786647000000002, -122.2660766000000052 37.7787457000000018, -122.2662475999999998 37.7787964999999986, -122.2669170000000065 37.7788257999999999, -122.2669731999999954 37.7788281999999995, -122.2671468000000061 37.7788357000000019, -122.2672120000000007 37.7788384999999991, -122.2677642000000020 37.7788625999999965, -122.2682999999999964 37.7788895999999994, -122.2683645999999982 37.7788928000000013, -122.2685381000000007 37.7789015000000035, -122.2686070000000029 37.7789050000000017, -122.2689945999999992 37.7789244000000011, -122.2690350999999964 37.7788796999999974, -122.2690750999999949 37.7787604000000030, -122.2691343000000046 37.7787270999999976, -122.2692617 37.7780672)",25,36.17138595,5438
457,783,"['residential', 'service']",404.165,1,25,"LINESTRING(-122.2692617 37.7780672, -122.2692272999999972 37.7787286000000009, -122.2691343000000046 37.7787270999999976, -122.2690750999999949 37.7787604000000030, -122.2690350999999964 37.7788796999999974, -122.2689945999999992 37.7789244000000011, -122.2686070000000029 37.7789050000000017, -122.2685381000000007 37.7789015000000035, -122.2683645999999982 37.7788928000000013, -122.2682999999999964 37.7788895999999994, -122.2677642000000020 37.7788625999999965, -122.2672120000000007 37.7788384999999991, -122.2671468000000061 37.7788357000000019, -122.2669731999999954 37.7788281999999995, -122.2669170000000065 37.7788257999999999, -122.2662475999999998 37.7787964999999986, -122.2660766000000052 37.7787457000000018, -122.2656584 37.7786631)",25,36.171385954008706,5439
630,326,tertiary,407.79599999999994,1,25,"LINESTRING(-122.2567392 37.7567618, -122.2576320999999950 37.7570953999999972, -122.2581380999999965 37.7572815999999989, -122.2582579999999979 37.7573280000000011, -122.2583915000000019 37.7573774999999969, -122.2588898000000057 37.7575622000000024, -122.2595134999999971 37.7577955000000003, -122.2595539999999943 37.7578107000000003, -122.2600943000000058 37.7580123999999984, -122.2602025000000054 37.7580521000000005, -122.2606653999999935 37.7582222999999999, -122.2608144999999951 37.7582766000000021, -122.2609371 37.758322)",25,36.49634804226227,5440
326,630,tertiary,407.79600000000005,1,25,"LINESTRING(-122.2609371 37.758322, -122.2608544999999935 37.7582927999999995, -122.2608144999999951 37.7582766000000021, -122.2606653999999935 37.7582222999999999, -122.2602025000000054 37.7580521000000005, -122.2600943000000058 37.7580123999999984, -122.2595539999999943 37.7578107000000003, -122.2595134999999971 37.7577955000000003, -122.2588898000000057 37.7575622000000024, -122.2583915000000019 37.7573774999999969, -122.2582579999999979 37.7573280000000011, -122.2581380999999965 37.7572815999999989, -122.2567392 37.7567618)",25,36.496348042262284,5441
786,583,residential,416.74799999999993,1,25,"LINESTRING(-122.2593499 37.7616266, -122.2593418999999955 37.7615904999999970, -122.2593042999999966 37.7615587000000019, -122.2576600999999954 37.7612364000000014, -122.2573086999999958 37.7611557999999974, -122.2549672 37.7603013)",25,37.297521441889366,5442
583,786,residential,416.74799999999993,1,25,"LINESTRING(-122.2549672 37.7603013, -122.2570343000000008 37.7610699000000025, -122.2573086999999958 37.7611557999999974, -122.2576600999999954 37.7612364000000014, -122.2593042999999966 37.7615587000000019, -122.2593499 37.7616266)",25,37.297521441889366,5443
1836,1065,unclassified,258.98099999999994,1,15,"LINESTRING(-122.2785487 37.78480485, -122.2786648999999954 37.7846803999999992, -122.2787292999999949 37.7846120999999968, -122.2787562000000037 37.7845760000000013, -122.2787744999999973 37.7845405999999997, -122.2787830999999983 37.7845056999999969, -122.2787823999999972 37.7844703000000024, -122.2787768000000028 37.7844363999999970, -122.2787636999999989 37.7844000999999992, -122.2787442000000055 37.7843710000000002, -122.2787150000000054 37.7843422999999987, -122.2786815000000047 37.7843163000000004, -122.2785077999999999 37.7841567999999981, -122.2784486000000044 37.7840855000000033, -122.2784012999999987 37.7840109999999996, -122.2781004999999936 37.7834648999999985, -122.2780632000000054 37.7833849000000015, -122.2780364000000048 37.7833095000000014, -122.2780202999999943 37.7832217999999997, -122.2780125999999967 37.7831357999999966, -122.2780163999999985 37.7829836000000014, -122.2780251 37.7826262)",15,38.62985705407084,5444
1065,1836,unclassified,258.98100000000005,1,15,"LINESTRING(-122.2780251 37.7826262, -122.2780190000000005 37.7828754000000018, -122.2780163999999985 37.7829836000000014, -122.2780125999999967 37.7831357999999966, -122.2780202999999943 37.7832217999999997, -122.2780364000000048 37.7833095000000014, -122.2780632000000054 37.7833849000000015, -122.2781004999999936 37.7834648999999985, -122.2784012999999987 37.7840109999999996, -122.2784486000000044 37.7840855000000033, -122.2785077999999999 37.7841567999999981, -122.2786815000000047 37.7843163000000004, -122.2787150000000054 37.7843422999999987, -122.2787442000000055 37.7843710000000002, -122.2787636999999989 37.7844000999999992, -122.2787768000000028 37.7844363999999970, -122.2787823999999972 37.7844703000000024, -122.2787830999999983 37.7845056999999969, -122.2787744999999973 37.7845405999999997, -122.2787562000000037 37.7845760000000013, -122.2787292999999949 37.7846120999999968, -122.2785487 37.78480485)",15,38.62985705407086,5445
66,8,tertiary,431.8879999999999,1,25,"LINESTRING(-122.2689683 37.7613042, -122.2701210000000032 37.7617435000000015, -122.2709461999999974 37.7620491999999999, -122.2711951999999940 37.7621413999999973, -122.2712937999999951 37.7621826999999968, -122.2713810000000052 37.7622404999999972, -122.2714533999999986 37.7623163000000019, -122.2715043999999978 37.7624027000000027, -122.2715103999999968 37.7624976000000032, -122.2715211 37.7639686)",25,38.652499689247975,5446
8,66,tertiary,431.888,1,25,"LINESTRING(-122.2715211 37.7639686, -122.2715110000000038 37.7634331000000003, -122.2715103999999968 37.7624976000000032, -122.2715043999999978 37.7624027000000027, -122.2714533999999986 37.7623163000000019, -122.2713810000000052 37.7622404999999972, -122.2712937999999951 37.7621826999999968, -122.2711951999999940 37.7621413999999973, -122.2709461999999974 37.7620491999999999, -122.2689683 37.7613042)",25,38.65249968924798,5447
1855,1796,service,477.832,1,25,"LINESTRING(-122.27307379999999 37.7649879, -122.2730975999999998 37.7647772999999987, -122.2730513000000059 37.7646603999999968, -122.2730006999999972 37.7644925000000029, -122.2730030999999968 37.7644225000000020, -122.2730191999999931 37.7643101000000030, -122.2730626000000029 37.7641624999999976, -122.2731143999999972 37.7640501999999998, -122.2730983999999950 37.7639519000000021, -122.2730435000000000 37.7638705000000030, -122.2729599000000036 37.7637653999999969, -122.2728484000000009 37.7636636000000010, -122.2726595000000032 37.7635618999999991, -122.2725058999999987 37.7634662999999975, -122.2724273000000039 37.7634101000000015, -122.2723290999999932 37.7633397000000031, -122.2722569999999962 37.7632935000000032, -122.2721724000000023 37.7632352999999981, -122.2720329999999933 37.7632022000000021, -122.2719582000000003 37.7631998000000024, -122.2719608000000022 37.7634162000000018, -122.2719663999999966 37.7635916999999992, -122.2719692000000009 37.7637056000000015, -122.2720127999999988 37.7639579000000012, -122.2721015999999992 37.7642268000000030, -122.2721188000000012 37.7643217999999976, -122.2721370999999948 37.7644208999999975, -122.2721444999999960 37.7644985000000020, -122.2721190999999976 37.7646152000000015, -122.2720613000000043 37.7647878000000006, -122.2719613999999950 37.7649680000000032, -122.2719808 37.76518655)",25,42.76433064014916,5448
1553,1003,service,487.386,1,25,"LINESTRING(-122.2831624 37.792044, -122.2833284000000020 37.7920413000000011, -122.2861185999999947 37.7920014999999978, -122.2861318000000068 37.7919928999999968, -122.2864031999999952 37.7918206000000012, -122.2868229999999983 37.7913133999999999, -122.2869960999999961 37.7911799999999971, -122.2872466 37.7903029)",25,43.619380981976384,5449
1003,1553,service,487.386,1,25,"LINESTRING(-122.2872466 37.7903029, -122.2872439000000071 37.7909931000000014, -122.2869960999999961 37.7911799999999971, -122.2868229999999983 37.7913133999999999, -122.2864031999999952 37.7918206000000012, -122.2861318000000068 37.7919928999999968, -122.2861185999999947 37.7920014999999978, -122.2831624 37.792044)",25,43.619380981976384,5450
280,525,residential,501.84799999999996,1,25,"LINESTRING(-122.2676106 37.7642612, -122.2652917000000059 37.7633998000000020, -122.2628904 37.7633261)",25,44.91368054692355,5451
525,280,residential,501.848,1,25,"LINESTRING(-122.2628904 37.7633261, -122.2632901000000061 37.7626571999999996, -122.2676106 37.7642612)",25,44.91368054692356,5452
921,1710,service,542.323,1,25,"LINESTRING(-122.2908071 37.7741974, -122.2908563000000015 37.7740842999999984, -122.2908601999999973 37.7740409999999969, -122.2908611000000008 37.7722425999999984, -122.2908706000000052 37.7704238999999973, -122.2908845000000042 37.7703721000000030, -122.2908941000000027 37.7702140999999969, -122.2909054999999938 37.7700396999999981, -122.2909054999999938 37.7699110000000005, -122.2908673999999962 37.7697153000000014, -122.2907539 37.7693413)",25,48.53605469,5453
1710,921,service,542.3230000000001,1,25,"LINESTRING(-122.2907539 37.7693413, -122.2907869999999946 37.7694443999999976, -122.2908673999999962 37.7697153000000014, -122.2909054999999938 37.7699110000000005, -122.2909054999999938 37.7700396999999981, -122.2908941000000027 37.7702140999999969, -122.2908845000000042 37.7703721000000030, -122.2908706000000052 37.7704238999999973, -122.2908611000000008 37.7722425999999984, -122.2908601999999973 37.7740409999999969, -122.2908071 37.7741974)",25,48.53605469235551,5454
1858,1390,"['residential', 'service']",706.894,1,25,"LINESTRING(-122.28686423333333 37.76530756666667, -122.2867118000000062 37.7655019999999979, -122.2864311000000015 37.7653956999999991, -122.2855475000000069 37.7652388999999999, -122.2844048999999984 37.7650221999999971, -122.2843759999999946 37.7650166999999968, -122.2836328000000066 37.7648768000000032, -122.2834983000000051 37.7648377000000011, -122.2833743999999996 37.7647957000000005, -122.2831603999999999 37.7647046000000017, -122.2831465999999949 37.7646985000000015, -122.2827336999999943 37.7646086000000025, -122.2827345000000037 37.7642207999999968, -122.2827517000000057 37.7639834000000008, -122.2828374999999994 37.7638476999999995, -122.2830086999999963 37.7638543999999996, -122.2855552 37.7644566)",25,63.264596643878185,5455
1390,1858,"['residential', 'service']",706.894,1,25,"LINESTRING(-122.2855552 37.7644566, -122.2833519999999936 37.7639368999999974, -122.2830086999999963 37.7638543999999996, -122.2828374999999994 37.7638476999999995, -122.2827517000000057 37.7639834000000008, -122.2827345000000037 37.7642207999999968, -122.2827336999999943 37.7646086000000025, -122.2831465999999949 37.7646985000000015, -122.2831603999999999 37.7647046000000017, -122.2833743999999996 37.7647957000000005, -122.2834983000000051 37.7648377000000011, -122.2836328000000066 37.7648768000000032, -122.2843759999999946 37.7650166999999968, -122.2844048999999984 37.7650221999999971, -122.2855475000000069 37.7652388999999999, -122.2864311000000015 37.7653956999999991, -122.28686423333333 37.76530756666667)",25,63.264596643878185,5456
735,1379,"['unclassified', 'service']",355.60100000000006,2,10,"LINESTRING(-122.27804 37.7820174, -122.2783854999999988 37.7820245999999997, -122.2789820999999932 37.7820281999999992, -122.2791715999999980 37.7820303000000024, -122.2792283999999938 37.7820305999999988, -122.2792541999999969 37.7820378999999988, -122.2792816999999985 37.7820474000000033, -122.2792934999999943 37.7820555999999996, -122.2793609999999944 37.7821064999999976, -122.2795408000000066 37.7822419999999966, -122.2797551999999968 37.7824036000000021, -122.2797862999999978 37.7824205000000006, -122.2798135999999971 37.7824281999999982, -122.2799911000000037 37.7824318999999988, -122.2800462999999951 37.7824343999999996, -122.2807470000000052 37.7824468999999965, -122.2807863999999967 37.7824375000000003, -122.2808189999999939 37.7824187000000009, -122.2808425999999997 37.7823964000000032, -122.2808492000000058 37.7823607999999993, -122.2808550999999966 37.7822126000000011, -122.2808701 37.7815846)",10,79.56268489745185,5457
